CALLID,transcript,ner_person,ner_location,ner_time,manual_person,manual_location,manual_time
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_005714_011719,hello hi hi it's me how are you?,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_009908_014900,yeah i'm fine how about you?,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_011719_034011,okay great. alright alright doing good doing great. you may have heard that we have a few new connections and that we're trying to ramp up businessa little bit we have really good stuff coming out of the Czech Republic out of Brno and,[],"['the Czech Republic', 'Brno']",[],[],"['the Czech Republic', 'Brno']",[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_034011_068679,the German market we're in Munich now and the German market seems to be really good people seem to like the stuff we had one event and we were sold out just after midnight actually so we could've probably sold twice as much and I was wondering now this is this Munich now but of course we can also try to tackle other countries in a more let's say international coopration. is that something you would be interested in?,[],"['Munich', 'Munich']",['midnight'],[],"['Munich', 'Munich']",['midnight']
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_041009_049601,okay. okay.,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_060017_078208,yeah. yeah sure sure yeah. yeah. definitely I think it's good chance to spread the network to different places.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_076265_094082,because I know where you live there might be some sort of demand. of course there might also be some sort of friction with local local people already selling stuff. already selling vitamins but I think you're well connected right?,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_092228_109278,yeah. yeah. I am connected with the locals and I hope we can to different places and definitely I can cooperate with my connections with my connections.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_107270_137176,okay listen then you know what I suggest is i`ll send you a few samples of our new stuff have a look at them you know see see how people react see they like it and if they do come back to me maybe with an idea how much you think you would be able to sell you know regular on a basis.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_137176_147305,okay.,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_137511_148795,yeah. it seems yeah it seems good to me. and definitely I can so how can I collect samples?,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_147305_186376,I'll have somebody travel in your direction on a different matter. different business pretty soon anyway and since we're only talking about samples I think I can send them with him he knows the area very well so he knows all of the places that he stay away from and i'll ask him to drop by but I let you know who this guy is you know maybe even i'll send you an image so you know who to expect and i'll hook the two of you up before he travels. okay?,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_185018_188745,yeah but is there any risk?,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_186376_201806,yeah well we've been having a little bit of trouble but this guy this particular guy you can trust he's a good guy. he's done lot of jobs for us. you can trust him.,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_199822_206436,so you can send emails with samples right?,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_201806_210933,yeah exactly. okay.,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_206436_234350,yeah that's I think fine to me maybe after I can tell you how we can proceed with more if the good or delight maybe they can go for some bigger.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_221694_233099,yeah.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_233099_244021,absolutely you know my prediction is you will be out of your first stack of things in no time at all but let's see and let's talk when this happens okay?,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_243346_259488,yeah yeah definitely I am rooting for your samples and and meanwhile yeah meanwhile we can discuss like anything interesting.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_258802_278794,there might be other oppurtunities I great great i'll send you the information about this guy and when he's traveling next time i'm not quite sure if I need to talk to him first but it'll be soon like this week and i'll send you all the details i'll contact you with the details.,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_277426_301668,yeah yeah definitely so only thing is that I and no know this guy and reliable and seems now that will very risky.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_287789_296806,no. yeah he is he is.no.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_296806_304124,absolutely no no trust me I have the same interest thsi guy is good.,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_301668_318949,okay yeah so because we want to but definitely also confirm abou,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_312861_327413,no I understand fully understand nobody wants to be exposed so trust us the guy is reliable and we'll get him to you.,[],[],[],[],[],[]
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_325276_337178,yeah definitely and hope yeah I hope everything fine there. we.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_327413_336008,okay.,[],[],[],[],[],[]
de03M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_A_336008_350642,okay great I need to run now so good to hear that that we're entering business again and i'm looking forward to tomorrow. alright thanks take care. bye. bye,[],[],['tomorrow'],[],[],['tomorrow']
en08M-kvl2znj5--zn2yv5-19zxkdrp3d41plqh5nq_UDP-0_RTP_1_B_349154_356940,yeah. see you. thank you. bye.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_000000_006204,hi.,[],[],[],[],[],[]
na-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_000000_004252,,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_004252_030504,that was pretty fast hi here is let's say Czech guy. yeah it seems like you were really waiting for this call so I guess you are still still in inspectation no? for new new pack of happiness,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_006204_014129,that was pretty fast here is the Austrian guy. what can I do for you?,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_014129_021504,absolutely.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_028416_052037,well absolutely after this tremendous succes that we had during the party people have been calling me and asking me about new deliveries and new stuff and I wouldn't wanna lose customers just because we're not fast enough in delivering so yes yes it would actually be good to to get our hands on some new on some new powder and vitamíns.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_044962_046925,yeah.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_051524_086599,yeah perfect i'm right now in touch with my colleagues and I i was really I refill guarantee that within a week we will be able to deliver to you on on the place all you need so. we just need few days. so it was like from one day to another but there is like no risk that we will be able to bring that.,[],[],"['a week', 'few days']",[],[],"['a week', 'few days']"
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_069714_075389,okay yeah.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_083758_095010,okay okay . transport is also safe ? and and and are we clear on the guys who are doing the transport they can be trusted everything's working fine ?,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_086599_091104,yeah.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_091104_098340,yeah for sure yeah let's.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_095010_116224,okay because recently I was notified that somebody there had been a police action going on and one of the one of the trains that one of the train lines that we use for handovers and we were wondering if somebody had been talking so we have to keep our eyes and ears open.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_113936_121961,yeah I see but right now i'm not. not really afraid. all guys,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_116224_134340,okay good. no no and I think we have it under control in Munich is there any. are there any updates on the price should we people are really happy about this stuff okay so it seems to be high quality I think we can do something about the price.,[],['Munich'],[],[],['Munich'],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_134297_161098,yeah for for me like the price which we can good for you is still like about ten yeah and then for the molly . and for the moment we are not planning to go down I think this is good price to support the market to make some money. so yeah this is something what we can set for you.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_142639_147568,yeah yeah.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_156904_182105,yeah yeah yeah I think I think we can increase we can go up a little bit for the end users I think people are so happy they wanna get their hands on new stuff it's a good time of the year as well I think we can go up one or two but if we. if we agree on the price I think it's a great business model for us and we can. we can think even more longterm if we do it that way.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_179235_185000,cool okay. okay.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_182105_200314,alright sounds really good so as soon as you have news on the new packs as they're coming please please send me an update you can do it here or let's do it on a different platform we definitely looking forward to that so it's great stuff thanks a lot for that.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_190963_198513,yeah.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_198513_211487,yeah perfect nice to hear I will text you yeah afterwards. cool. okay. yeah you too looking forward to party . with girl.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_200314_206929,sounds great alright take care man.,[],[],[],[],[],[]
de03M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_A_206929_223494,bye yes absolutely all good there will be. you will see how many and yes you will se trust me okay take care then bye . bye.,[],[],[],[],[],[]
cs06M-kvl0owkl--zn2yv4-19zxkdroyzmck1csheo_UDP-0_RTP_1_B_211487_223494,see you. Austrian guy. bye.,[],[],[],[],[],[]
cs16M_NT-RE5af753db803d3f32efaee2e7d484a5ca_B_002182_003435,hi yeah?,[],[],[],[],[],[]
de01M-RE5af753db803d3f32efaee2e7d484a5ca_A_004750_008645,on Friday is the cottage. so what about you?,[],['cottage'],['Friday'],[],[],['Friday']
cs16M_NT-RE5af753db803d3f32efaee2e7d484a5ca_B_009902_012852,I'm I'm at work on Friday and Saturday.,[],[],"['Friday', 'Saturday']",[],[],"['Friday', 'Saturday']"
de01M-RE5af753db803d3f32efaee2e7d484a5ca_A_014548_024613,next thing. your friend which you have introduced to me wanted to talk to me about those tents. I told him to work it out with you. is it okay that I told him so?,[],[],[],[],[],[]
cs16M_NT-RE5af753db803d3f32efaee2e7d484a5ca_B_025219_032211,yeah yeah yeah. so so the new buddy wanted to talk to you like that right?,[],[],[],[],[],[]
de01M-RE5af753db803d3f32efaee2e7d484a5ca_A_032840_039185,yeah he asked me if I would come back. I told him no. he has to discuss it with you. I won't return.,[],[],[],[],[],[]
cs16M_NT-RE5af753db803d3f32efaee2e7d484a5ca_B_039769_041083,okay cool.,[],[],[],[],[],[]
de01M-RE5af753db803d3f32efaee2e7d484a5ca_A_042190_047675,so tonight buddy I'm waiting for you one hundred percent to come and talk.,[],[],[],[],[],[]
cs16M_NT-RE5af753db803d3f32efaee2e7d484a5ca_B_047731_049307,yeah sure.,[],[],[],[],[],[]
de01M-RE5af753db803d3f32efaee2e7d484a5ca_A_050690_054075,so have a nice day and enjoy Rococo.,[],[],[],[],['Rococo'],[]
cs16M_NT-RE5af753db803d3f32efaee2e7d484a5ca_B_054703_055518,bye.,[],[],[],[],[],[]
de01M-RE5af753db803d3f32efaee2e7d484a5ca_A_056350_057185,goodbye.,[],[],[],[],[],[]
cs01M-REf1097d1ff654a560b387e94ff5bc361f_B_001005_002251,hi.,[],[],[],[],[],[]
ru01M-REf1097d1ff654a560b387e94ff5bc361f_A_001729_003495,what did you need?,[],[],[],[],[],[]
cs01M-REf1097d1ff654a560b387e94ff5bc361f_B_004704_018417,are you going to work tomorrow? Ivan goes from five. they put him on the ground floor at the cash register. there is no camera so he can to do speed there.,['Ivan'],[],[],['Ivan'],[],['tomorrow']
ru01M-REf1097d1ff654a560b387e94ff5bc361f_A_017620_024475,that's great. we finally had to go home because we didn't catch the bus. I can freebase half a gram for you.,[],[],[],[],[],[]
cs01M-REf1097d1ff654a560b387e94ff5bc361f_B_024609_032893,Hlavák but inside because I don't want to stand out a dick.,[],['Hlavák'],[],['Hlavák'],[],[]
ru01M-REf1097d1ff654a560b387e94ff5bc361f_A_031830_034743,I see.,[],[],[],[],[],[]
cs01M-REf1097d1ff654a560b387e94ff5bc361f_B_033536_038362,I don't want to to meet a junkie there.,[],[],[],[],[],[]
ru01M-REf1097d1ff654a560b387e94ff5bc361f_A_038121_041185,it's hard. there are lots of them.,[],[],[],[],[],[]
cs01M-REf1097d1ff654a560b387e94ff5bc361f_B_040976_044032,leave it at the box office.,[],[],[],[],[],[]
ru01M-REf1097d1ff654a560b387e94ff5bc361f_A_044514_047675,I'll leave it at the Main Station as usual.,[],['Main Station'],[],[],[],[]
cs01M-REf1097d1ff654a560b387e94ff5bc361f_B_047932_060921,I wanted to walk but ok. so I'll take the tram. hey! leave me a lighter and paper there. I have nothing with me. I gave you the bag so leave it in it.,[],[],[],[],[],[]
ru01M-REf1097d1ff654a560b387e94ff5bc361f_A_060438_062650,okey-dokey.,[],[],[],[],[],[]
cs06M-kvjmvvjf--zmm41s-19zxkdrnrc3mf1cep7s_UDP-0_RTP_1_B_001410_003235,hola. como estás?,[],[],[],[],[],[]
cs19M-kvjmvvjf--zmm41s-19zxkdrnrc3mf1cep7s_UDP-0_RTP_1_A_003870_004695,who is there?,[],[],[],[],[],[]
cs06M-kvjmvvjf--zmm41s-19zxkdrnrc3mf1cep7s_UDP-0_RTP_1_B_005290_010244,who is calling? I don't know you you should say who is calling because.,[],[],[],[],[],[]
cs19M-kvjmvvjf--zmm41s-19zxkdrnrc3mf1cep7s_UDP-0_RTP_1_A_008650_010875,you know me? and who is there?,[],[],[],[],[],[]
cs06M-kvjmvvjf--zmm41s-19zxkdrnrc3mf1cep7s_UDP-0_RTP_1_B_010890_013577,this is. this should not be your number,[],[],[],[],[],[]
cs19M-kvjmvvjf--zmm41s-19zxkdrnrc3mf1cep7s_UDP-0_RTP_1_A_014290_014945,really?,[],[],[],[],[],[]
cs06M-kvjmvvjf--zmm41s-19zxkdrnrc3mf1cep7s_UDP-0_RTP_1_B_014427_021345,usually there is some some woman on the other side so I want to I also want to know who who is calling.,[],[],[],[],[],[]
